Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,Ux,Uy,Uz,vtkValidPointMask
222,4.440000e-01,1.634735e-01,9.999240e-01,0.000000e+00,1.013199e+00,7.090041e+03,4.776575e-05,1.800000e+01,-5.560000e-01,5.000000e-02,1.800865e+01,9.937353e-01,2.479941e+01,9.595765e-01,2.062238e-05,0.000000e+00,9.595765e-01,9.595765e-01,2.062238e-05,0.000000e+00,1
223,4.460000e-01,1.634580e-01,9.999236e-01,0.000000e+00,1.013196e+00,7.090041e+03,4.707748e-05,1.800000e+01,-5.540000e-01,5.000000e-02,1.800859e+01,9.937353e-01,2.479941e+01,9.626107e-01,2.060042e-05,0.000000e+00,9.626107e-01,9.626107e-01,2.060042e-05,0.000000e+00,1
224,4.480000e-01,1.634426e-01,9.999233e-01,0.000000e+00,1.013193e+00,7.090041e+03,4.638919e-05,1.800000e+01,-5.520000e-01,5.000000e-02,1.800853e+01,9.937354e-01,2.479940e+01,9.656450e-01,2.057846e-05,0.000000e+00,9.656450e-01,9.656450e-01,2.057846e-05,0.000000e+00,1
225,4.500000e-01,1.634272e-01,9.999230e-01,0.000000e+00,1.013190e+00,7.090041e+03,4.570092e-05,1.800000e+01,-5.500000e-01,5.000000e-02,1.800847e+01,9.937354e-01,2.479940e+01,9.686792e-01,2.055650e-05,0.000000e+00,9.686792e-01,9.686792e-01,2.055650e-05,0.000000e+00,1
226,4.520000e-01,1.633014e-01,9.999227e-01,0.000000e+00,1.013170e+00,7.090041e+03,4.877487e-05,1.800000e+01,-5.480000e-01,5.000000e-02,1.800841e+01,9.937355e-01,2.479940e+01,9.714220e-01,2.054833e-05,0.000000e+00,9.714220e-01,9.714220e-01,2.054833e-05,0.000000e+00,1
227,4.540000e-01,1.631756e-01,9.999225e-01,0.000000e+00,1.013149e+00,7.090041e+03,5.184874e-05,1.800000e+01,-5.460000e-01,5.000000e-02,1.800835e+01,9.937356e-01,2.479940e+01,9.741646e-01,2.054016e-05,0.000000e+00,9.741646e-01,9.741646e-01,2.054016e-05,0.000000e+00,1
228,4.560000e-01,1.630498e-01,9.999222e-01,0.000000e+00,1.013129e+00,7.090041e+03,5.492260e-05,1.800000e+01,-5.440000e-01,5.000000e-02,1.800829e+01,9.937356e-01,2.479940e+01,9.769073e-01,2.053199e-05,0.000000e+00,9.769073e-01,9.769073e-01,2.053199e-05,0.000000e+00,1
229,4.580000e-01,1.629241e-01,9.999219e-01,0.000000e+00,1.013108e+00,7.090041e+03,5.799656e-05,1.800000e+01,-5.420000e-01,5.000000e-02,1.800823e+01,9.937357e-01,2.479940e+01,9.796501e-01,2.052382e-05,0.000000e+00,9.796501e-01,9.796501e-01,2.052382e-05,0.000000e+00,1
230,4.600000e-01,1.627983e-01,9.999216e-01,0.000000e+00,1.013088e+00,7.090041e+03,6.107042e-05,1.800000e+01,-5.400000e-01,5.000000e-02,1.800817e+01,9.937358e-01,2.479939e+01,9.823927e-01,2.051565e-05,0.000000e+00,9.823927e-01,9.823927e-01,2.051565e-05,0.000000e+00,1
231,4.620000e-01,1.626725e-01,9.999213e-01,0.000000e+00,1.013067e+00,7.090041e+03,6.414438e-05,1.800000e+01,-5.380000e-01,5.000000e-02,1.800811e+01,9.937358e-01,2.479939e+01,9.851355e-01,2.050748e-05,0.000000e+00,9.851355e-01,9.851355e-01,2.050748e-05,0.000000e+00,1
232,4.640000e-01,1.625467e-01,9.999211e-01,0.000000e+00,1.013047e+00,7.090041e+03,6.721824e-05,1.800000e+01,-5.360000e-01,5.000000e-02,1.800805e+01,9.937359e-01,2.479939e+01,9.878782e-01,2.049931e-05,0.000000e+00,9.878782e-01,9.878782e-01,2.049931e-05,0.000000e+00,1
233,4.660000e-01,1.624209e-01,9.999208e-01,0.000000e+00,1.013026e+00,7.090041e+03,7.029220e-05,1.800000e+01,-5.340000e-01,5.000000e-02,1.800799e+01,9.937360e-01,2.479939e+01,9.906210e-01,2.049114e-05,0.000000e+00,9.906210e-01,9.906210e-01,2.049114e-05,0.000000e+00,1
234,4.680000e-01,1.622952e-01,9.999205e-01,0.000000e+00,1.013006e+00,7.090041e+03,7.336606e-05,1.800000e+01,-5.320000e-01,5.000000e-02,1.800793e+01,9.937360e-01,2.479939e+01,9.933636e-01,2.048297e-05,0.000000e+00,9.933636e-01,9.933636e-01,2.048297e-05,0.000000e+00,1
235,4.700000e-01,1.621694e-01,9.999202e-01,0.000000e+00,1.012985e+00,7.090041e+03,7.644002e-05,1.800000e+01,-5.300000e-01,5.000000e-02,1.800787e+01,9.937361e-01,2.479939e+01,9.961064e-01,2.047480e-05,0.000000e+00,9.961064e-01,9.961064e-01,2.047480e-05,0.000000e+00,1
236,4.720000e-01,1.620436e-01,9.999200e-01,0.000000e+00,1.012965e+00,7.090041e+03,7.951389e-05,1.800000e+01,-5.280000e-01,5.000000e-02,1.800781e+01,9.937362e-01,2.479939e+01,9.988491e-01,2.046662e-05,0.000000e+00,9.988491e-01,9.988491e-01,2.046662e-05,0.000000e+00,1
237,4.740000e-01,1.619179e-01,9.999197e-01,0.000000e+00,1.012945e+00,7.090041e+03,8.258775e-05,1.800000e+01,-5.260000e-01,5.000000e-02,1.800775e+01,9.937363e-01,2.479938e+01,1.001592e+00,2.045846e-05,0.000000e+00,1.001592e+00,1.001592e+00,2.045846e-05,0.000000e+00,1
238,4.760000e-01,1.617921e-01,9.999194e-01,0.000000e+00,1.012924e+00,7.090041e+03,8.566171e-05,1.800000e+01,-5.240000e-01,5.000000e-02,1.800769e+01,9.937363e-01,2.479938e+01,1.004334e+00,2.045028e-05,0.000000e+00,1.004334e+00,1.004334e+00,2.045028e-05,0.000000e+00,1
239,4.780000e-01,1.616663e-01,9.999192e-01,0.000000e+00,1.012904e+00,7.090041e+03,8.873557e-05,1.800000e+01,-5.220000e-01,5.000000e-02,1.800764e+01,9.937364e-01,2.479938e+01,1.007077e+00,2.044212e-05,0.000000e+00,1.007077e+00,1.007077e+00,2.044212e-05,0.000000e+00,1
240,4.800000e-01,1.615405e-01,9.999189e-01,0.000000e+00,1.012884e+00,7.090041e+03,9.180953e-05,1.800000e+01,-5.200000e-01,5.000000e-02,1.800758e+01,9.937364e-01,2.479938e+01,1.009820e+00,2.043394e-05,0.000000e+00,1.009820e+00,1.009820e+00,2.043394e-05,0.000000e+00,1
241,4.820000e-01,1.614147e-01,9.999186e-01,0.000000e+00,1.012863e+00,7.090041e+03,9.488340e-05,1.800000e+01,-5.180000e-01,5.000000e-02,1.800752e+01,9.937366e-01,2.479938e+01,1.012563e+00,2.042577e-05,0.000000e+00,1.012563e+00,1.012563e+00,2.042577e-05,0.000000e+00,1
242,4.840000e-01,1.612890e-01,9.999183e-01,0.000000e+00,1.012843e+00,7.090041e+03,9.795735e-05,1.800000e+01,-5.160000e-01,5.000000e-02,1.800746e+01,9.937366e-01,2.479938e+01,1.015305e+00,2.041760e-05,0.000000e+00,1.015305e+00,1.015305e+00,2.041760e-05,0.000000e+00,1
243,4.860000e-01,1.611632e-01,9.999180e-01,0.000000e+00,1.012823e+00,7.090041e+03,1.010312e-04,1.800000e+01,-5.140000e-01,5.000000e-02,1.800741e+01,9.937367e-01,2.479937e+01,1.018048e+00,2.040943e-05,0.000000e+00,1.018048e+00,1.018048e+00,2.040943e-05,0.000000e+00,1
244,4.880000e-01,1.610374e-01,9.999178e-01,0.000000e+00,1.012802e+00,7.090041e+03,1.041051e-04,1.800000e+01,-5.120000e-01,5.000000e-02,1.800735e+01,9.937367e-01,2.479937e+01,1.020791e+00,2.040126e-05,0.000000e+00,1.020791e+00,1.020791e+00,2.040126e-05,0.000000e+00,1
245,4.900000e-01,1.609116e-01,9.999175e-01,0.000000e+00,1.012782e+00,7.090041e+03,1.071790e-04,1.800000e+01,-5.100000e-01,5.000000e-02,1.800729e+01,9.937368e-01,2.479937e+01,1.023533e+00,2.039309e-05,0.000000e+00,1.023533e+00,1.023533e+00,2.039309e-05,0.000000e+00,1
246,4.920000e-01,1.607859e-01,9.999172e-01,0.000000e+00,1.012762e+00,7.090041e+03,1.102529e-04,1.800000e+01,-5.080000e-01,5.000000e-02,1.800724e+01,9.937369e-01,2.479937e+01,1.026276e+00,2.038492e-05,0.000000e+00,1.026276e+00,1.026276e+00,2.038492e-05,0.000000e+00,1
247,4.940000e-01,1.606601e-01,9.999170e-01,0.000000e+00,1.012742e+00,7.090041e+03,1.133269e-04,1.800000e+01,-5.060000e-01,5.000000e-02,1.800718e+01,9.937370e-01,2.479937e+01,1.029019e+00,2.037675e-05,0.000000e+00,1.029019e+00,1.029019e+00,2.037675e-05,0.000000e+00,1
248,4.960000e-01,1.605343e-01,9.999167e-01,0.000000e+00,1.012721e+00,7.090041e+03,1.164007e-04,1.800000e+01,-5.040000e-01,5.000000e-02,1.800712e+01,9.937370e-01,2.479937e+01,1.031762e+00,2.036858e-05,0.000000e+00,1.031762e+00,1.031762e+00,2.036858e-05,0.000000e+00,1
249,4.980000e-01,1.604085e-01,9.999164e-01,0.000000e+00,1.012701e+00,7.090041e+03,1.194747e-04,1.800000e+01,-5.020000e-01,5.000000e-02,1.800707e+01,9.937371e-01,2.479936e+01,1.034504e+00,2.036041e-05,0.000000e+00,1.034504e+00,1.034504e+00,2.036041e-05,0.000000e+00,1
250,5.000000e-01,1.602828e-01,9.999161e-01,0.000000e+00,1.012681e+00,7.090041e+03,1.225485e-04,1.800000e+01,-5.000000e-01,5.000000e-02,1.800701e+01,9.937372e-01,2.479936e+01,1.037247e+00,2.035224e-05,0.000000e+00,1.037247e+00,1.037247e+00,2.035224e-05,0.000000e+00,1
251,5.020000e-01,1.600280e-01,9.999159e-01,0.000000e+00,1.012640e+00,7.090041e+03,1.216324e-04,1.800000e+01,-4.980000e-01,5.000000e-02,1.800696e+01,9.937372e-01,2.479936e+01,1.039704e+00,2.032900e-05,0.000000e+00,1.039704e+00,1.039704e+00,2.032900e-05,0.000000e+00,1
252,5.040000e-01,1.597731e-01,9.999156e-01,0.000000e+00,1.012600e+00,7.090041e+03,1.207162e-04,1.800000e+01,-4.960000e-01,5.000000e-02,1.800690e+01,9.937373e-01,2.479936e+01,1.042161e+00,2.030576e-05,0.000000e+00,1.042161e+00,1.042161e+00,2.030576e-05,0.000000e+00,1
253,5.060000e-01,1.595183e-01,9.999154e-01,0.000000e+00,1.012560e+00,7.090041e+03,1.198000e-04,1.800000e+01,-4.940000e-01,5.000000e-02,1.800685e+01,9.937373e-01,2.479936e+01,1.044618e+00,2.028251e-05,0.000000e+00,1.044618e+00,1.044618e+00,2.028251e-05,0.000000e+00,1
254,5.080000e-01,1.592635e-01,9.999151e-01,0.000000e+00,1.012519e+00,7.090041e+03,1.188838e-04,1.800000e+01,-4.920000e-01,5.000000e-02,1.800679e+01,9.937375e-01,2.479936e+01,1.047075e+00,2.025927e-05,0.000000e+00,1.047075e+00,1.047075e+00,2.025927e-05,0.000000e+00,1
255,5.100000e-01,1.590087e-01,9.999149e-01,0.000000e+00,1.012479e+00,7.090041e+03,1.179676e-04,1.800000e+01,-4.900000e-01,5.000000e-02,1.800674e+01,9.937375e-01,2.479935e+01,1.049532e+00,2.023602e-05,0.000000e+00,1.049532e+00,1.049532e+00,2.023602e-05,0.000000e+00,1
256,5.120000e-01,1.587539e-01,9.999146e-01,0.000000e+00,1.012439e+00,7.090041e+03,1.170515e-04,1.800000e+01,-4.880000e-01,5.000000e-02,1.800668e+01,9.937376e-01,2.479935e+01,1.051989e+00,2.021278e-05,0.000000e+00,1.051989e+00,1.051989e+00,2.021278e-05,0.000000e+00,1
257,5.140000e-01,1.584991e-01,9.999143e-01,0.000000e+00,1.012398e+00,7.090042e+03,1.161353e-04,1.800000e+01,-4.860000e-01,5.000000e-02,1.800663e+01,9.937376e-01,2.479935e+01,1.054446e+00,2.018954e-05,0.000000e+00,1.054446e+00,1.054446e+00,2.018954e-05,0.000000e+00,1
258,5.160000e-01,1.582443e-01,9.999141e-01,0.000000e+00,1.012358e+00,7.090042e+03,1.152191e-04,1.800000e+01,-4.840000e-01,5.000000e-02,1.800657e+01,9.937377e-01,2.479935e+01,1.056903e+00,2.016629e-05,0.000000e+00,1.056903e+00,1.056903e+00,2.016629e-05,0.000000e+00,1
259,5.180000e-01,1.579895e-01,9.999138e-01,0.000000e+00,1.012318e+00,7.090042e+03,1.143029e-04,1.800000e+01,-4.820000e-01,5.000000e-02,1.800652e+01,9.937378e-01,2.479935e+01,1.059360e+00,2.014305e-05,0.000000e+00,1.059360e+00,1.059360e+00,2.014305e-05,0.000000e+00,1
260,5.200000e-01,1.577346e-01,9.999136e-01,0.000000e+00,1.012278e+00,7.090042e+03,1.133867e-04,1.800000e+01,-4.800000e-01,5.000000e-02,1.800647e+01,9.937379e-01,2.479935e+01,1.061817e+00,2.011981e-05,0.000000e+00,1.061817e+00,1.061817e+00,2.011981e-05,0.000000e+00,1
261,5.220000e-01,1.574798e-01,9.999133e-01,0.000000e+00,1.012238e+00,7.090042e+03,1.124705e-04,1.800000e+01,-4.780000e-01,5.000000e-02,1.800641e+01,9.937379e-01,2.479935e+01,1.064274e+00,2.009656e-05,0.000000e+00,1.064274e+00,1.064274e+00,2.009656e-05,0.000000e+00,1
262,5.240000e-01,1.572250e-01,9.999131e-01,0.000000e+00,1.012199e+00,7.090042e+03,1.115544e-04,1.800000e+01,-4.760000e-01,5.000000e-02,1.800636e+01,9.937380e-01,2.479934e+01,1.066731e+00,2.007332e-05,0.000000e+00,1.066731e+00,1.066731e+00,2.007332e-05,0.000000e+00,1
263,5.260000e-01,1.569702e-01,9.999128e-01,0.000000e+00,1.012159e+00,7.090042e+03,1.106382e-04,1.800000e+01,-4.740000e-01,5.000000e-02,1.800631e+01,9.937381e-01,2.479934e+01,1.069188e+00,2.005008e-05,0.000000e+00,1.069188e+00,1.069188e+00,2.005008e-05,0.000000e+00,1
264,5.280000e-01,1.567154e-01,9.999126e-01,0.000000e+00,1.012119e+00,7.090042e+03,1.097220e-04,1.800000e+01,-4.720000e-01,5.000000e-02,1.800626e+01,9.937381e-01,2.479934e+01,1.071645e+00,2.002683e-05,0.000000e+00,1.071645e+00,1.071645e+00,2.002683e-05,0.000000e+00,1
265,5.300000e-01,1.564606e-01,9.999123e-01,0.000000e+00,1.012079e+00,7.090042e+03,1.088058e-04,1.800000e+01,-4.700000e-01,5.000000e-02,1.800620e+01,9.937382e-01,2.479934e+01,1.074102e+00,2.000359e-05,0.000000e+00,1.074102e+00,1.074102e+00,2.000359e-05,0.000000e+00,1
266,5.320000e-01,1.562058e-01,9.999121e-01,0.000000e+00,1.012040e+00,7.090042e+03,1.078896e-04,1.800000e+01,-4.680000e-01,5.000000e-02,1.800615e+01,9.937383e-01,2.479934e+01,1.076559e+00,1.998035e-05,0.000000e+00,1.076559e+00,1.076559e+00,1.998035e-05,0.000000e+00,1
267,5.340000e-01,1.559509e-01,9.999118e-01,0.000000e+00,1.012000e+00,7.090042e+03,1.069735e-04,1.800000e+01,-4.660000e-01,5.000000e-02,1.800610e+01,9.937384e-01,2.479934e+01,1.079016e+00,1.995710e-05,0.000000e+00,1.079016e+00,1.079016e+00,1.995710e-05,0.000000e+00,1
268,5.360000e-01,1.556961e-01,9.999115e-01,0.000000e+00,1.011961e+00,7.090042e+03,1.060573e-04,1.800000e+01,-4.640000e-01,5.000000e-02,1.800605e+01,9.937384e-01,2.479933e+01,1.081473e+00,1.993386e-05,0.000000e+00,1.081473e+00,1.081473e+00,1.993386e-05,0.000000e+00,1
269,5.380000e-01,1.554413e-01,9.999113e-01,0.000000e+00,1.011921e+00,7.090042e+03,1.051411e-04,1.800000e+01,-4.620000e-01,5.000000e-02,1.800600e+01,9.937385e-01,2.479933e+01,1.083930e+00,1.991061e-05,0.000000e+00,1.083930e+00,1.083930e+00,1.991061e-05,0.000000e+00,1
270,5.400000e-01,1.551865e-01,9.999110e-01,0.000000e+00,1.011882e+00,7.090042e+03,1.042249e-04,1.800000e+01,-4.600000e-01,5.000000e-02,1.800595e+01,9.937385e-01,2.479933e+01,1.086387e+00,1.988737e-05,0.000000e+00,1.086387e+00,1.086387e+00,1.988737e-05,0.000000e+00,1
271,5.420000e-01,1.549317e-01,9.999108e-01,0.000000e+00,1.011843e+00,7.090042e+03,1.033087e-04,1.800000e+01,-4.580000e-01,5.000000e-02,1.800590e+01,9.937386e-01,2.479933e+01,1.088844e+00,1.986413e-05,0.000000e+00,1.088844e+00,1.088844e+00,1.986413e-05,0.000000e+00,1
272,5.440000e-01,1.546769e-01,9.999105e-01,0.000000e+00,1.011803e+00,7.090042e+03,1.023926e-04,1.800000e+01,-4.560000e-01,5.000000e-02,1.800584e+01,9.937387e-01,2.479933e+01,1.091301e+00,1.984088e-05,0.000000e+00,1.091301e+00,1.091301e+00,1.984088e-05,0.000000e+00,1
273,5.460000e-01,1.544221e-01,9.999103e-01,0.000000e+00,1.011764e+00,7.090042e+03,1.014764e-04,1.800000e+01,-4.540000e-01,5.000000e-02,1.800579e+01,9.937388e-01,2.479933e+01,1.093758e+00,1.981764e-05,0.000000e+00,1.093758e+00,1.093758e+00,1.981764e-05,0.000000e+00,1
274,5.480000e-01,1.541673e-01,9.999100e-01,0.000000e+00,1.011725e+00,7.090042e+03,1.005602e-04,1.800000e+01,-4.520000e-01,5.000000e-02,1.800574e+01,9.937388e-01,2.479932e+01,1.096215e+00,1.979440e-05,0.000000e+00,1.096215e+00,1.096215e+00,1.979440e-05,0.000000e+00,1
275,5.500000e-01,1.539125e-01,9.999098e-01,0.000000e+00,1.011686e+00,7.090042e+03,9.964400e-05,1.800000e+01,-4.500000e-01,5.000000e-02,1.800569e+01,9.937389e-01,2.479932e+01,1.098672e+00,1.977115e-05,0.000000e+00,1.098672e+00,1.098672e+00,1.977115e-05,0.000000e+00,1
276,5.520000e-01,1.535299e-01,9.999095e-01,0.000000e+00,1.011628e+00,7.090042e+03,9.948242e-05,1.800000e+01,-4.480000e-01,5.000000e-02,1.800564e+01,9.937389e-01,2.479932e+01,1.100849e+00,1.972609e-05,0.000000e+00,1.100849e+00,1.100849e+00,1.972609e-05,0.000000e+00,1
277,5.540000e-01,1.531474e-01,9.999092e-01,0.000000e+00,1.011569e+00,7.090042e+03,9.932085e-05,1.800000e+01,-4.460000e-01,5.000000e-02,1.800559e+01,9.937390e-01,2.479932e+01,1.103026e+00,1.968102e-05,0.000000e+00,1.103026e+00,1.103026e+00,1.968102e-05,0.000000e+00,1
278,5.560000e-01,1.527649e-01,9.999090e-01,0.000000e+00,1.011511e+00,7.090042e+03,9.915927e-05,1.800000e+01,-4.440000e-01,5.000000e-02,1.800554e+01,9.937391e-01,2.479932e+01,1.105203e+00,1.963595e-05,0.000000e+00,1.105203e+00,1.105203e+00,1.963595e-05,0.000000e+00,1
279,5.580000e-01,1.523823e-01,9.999087e-01,0.000000e+00,1.011453e+00,7.090042e+03,9.899769e-05,1.800000e+01,-4.420000e-01,5.000000e-02,1.800550e+01,9.937391e-01,2.479932e+01,1.107381e+00,1.959088e-05,0.000000e+00,1.107381e+00,1.107381e+00,1.959088e-05,0.000000e+00,1
280,5.600000e-01,1.519998e-01,9.999084e-01,0.000000e+00,1.011395e+00,7.090042e+03,9.883611e-05,1.800000e+01,-4.400000e-01,5.000000e-02,1.800545e+01,9.937392e-01,2.479931e+01,1.109558e+00,1.954581e-05,0.000000e+00,1.109558e+00,1.109558e+00,1.954581e-05,0.000000e+00,1
281,5.620000e-01,1.516173e-01,9.999082e-01,0.000000e+00,1.011338e+00,7.090042e+03,9.867454e-05,1.800000e+01,-4.380000e-01,5.000000e-02,1.800540e+01,9.937393e-01,2.479931e+01,1.111735e+00,1.950075e-05,0.000000e+00,1.111735e+00,1.111735e+00,1.950075e-05,0.000000e+00,1
282,5.640000e-01,1.512348e-01,9.999079e-01,0.000000e+00,1.011280e+00,7.090042e+03,9.851296e-05,1.800000e+01,-4.360000e-01,5.000000e-02,1.800535e+01,9.937394e-01,2.479931e+01,1.113912e+00,1.945568e-05,0.000000e+00,1.113912e+00,1.113912e+00,1.945568e-05,0.000000e+00,1
283,5.660000e-01,1.508522e-01,9.999077e-01,0.000000e+00,1.011223e+00,7.090042e+03,9.835138e-05,1.800000e+01,-4.340000e-01,5.000000e-02,1.800530e+01,9.937394e-01,2.479931e+01,1.116089e+00,1.941061e-05,0.000000e+00,1.116089e+00,1.116089e+00,1.941061e-05,0.000000e+00,1
284,5.680000e-01,1.504697e-01,9.999074e-01,0.000000e+00,1.011166e+00,7.090042e+03,9.818980e-05,1.800000e+01,-4.320000e-01,5.000000e-02,1.800525e+01,9.937395e-01,2.479931e+01,1.118266e+00,1.936554e-05,0.000000e+00,1.118266e+00,1.118266e+00,1.936554e-05,0.000000e+00,1
285,5.700000e-01,1.500872e-01,9.999071e-01,0.000000e+00,1.011109e+00,7.090043e+03,9.802823e-05,1.800000e+01,-4.300000e-01,5.000000e-02,1.800521e+01,9.937395e-01,2.479931e+01,1.120443e+00,1.932047e-05,0.000000e+00,1.120443e+00,1.120443e+00,1.932047e-05,0.000000e+00,1
286,5.720000e-01,1.497047e-01,9.999069e-01,0.000000e+00,1.011052e+00,7.090043e+03,9.786665e-05,1.800000e+01,-4.280000e-01,5.000000e-02,1.800516e+01,9.937396e-01,2.479931e+01,1.122621e+00,1.927541e-05,0.000000e+00,1.122621e+00,1.122621e+00,1.927541e-05,0.000000e+00,1
287,5.740000e-01,1.493221e-01,9.999067e-01,0.000000e+00,1.010995e+00,7.090043e+03,9.770507e-05,1.800000e+01,-4.260000e-01,5.000000e-02,1.800511e+01,9.937397e-01,2.479930e+01,1.124798e+00,1.923034e-05,0.000000e+00,1.124798e+00,1.124798e+00,1.923034e-05,0.000000e+00,1
288,5.760000e-01,1.489396e-01,9.999064e-01,0.000000e+00,1.010938e+00,7.090043e+03,9.754349e-05,1.800000e+01,-4.240000e-01,5.000000e-02,1.800506e+01,9.937398e-01,2.479930e+01,1.126975e+00,1.918527e-05,0.000000e+00,1.126975e+00,1.126975e+00,1.918527e-05,0.000000e+00,1
289,5.780000e-01,1.485571e-01,9.999061e-01,0.000000e+00,1.010882e+00,7.090043e+03,9.738191e-05,1.800000e+01,-4.220000e-01,5.000000e-02,1.800502e+01,9.937398e-01,2.479930e+01,1.129152e+00,1.914020e-05,0.000000e+00,1.129152e+00,1.129152e+00,1.914020e-05,0.000000e+00,1
290,5.800000e-01,1.481745e-01,9.999059e-01,0.000000e+00,1.010825e+00,7.090043e+03,9.722033e-05,1.800000e+01,-4.200000e-01,5.000000e-02,1.800497e+01,9.937399e-01,2.479930e+01,1.131329e+00,1.909513e-05,0.000000e+00,1.131329e+00,1.131329e+00,1.909513e-05,0.000000e+00,1
291,5.820000e-01,1.477920e-01,9.999056e-01,0.000000e+00,1.010769e+00,7.090043e+03,9.705876e-05,1.800000e+01,-4.180000e-01,5.000000e-02,1.800492e+01,9.937400e-01,2.479930e+01,1.133507e+00,1.905007e-05,0.000000e+00,1.133507e+00,1.133507e+00,1.905007e-05,0.000000e+00,1
292,5.840000e-01,1.474095e-01,9.999053e-01,0.000000e+00,1.010713e+00,7.090043e+03,9.689718e-05,1.800000e+01,-4.160000e-01,5.000000e-02,1.800488e+01,9.937400e-01,2.479930e+01,1.135684e+00,1.900500e-05,0.000000e+00,1.135684e+00,1.135684e+00,1.900500e-05,0.000000e+00,1
293,5.860000e-01,1.470269e-01,9.999051e-01,0.000000e+00,1.010657e+00,7.090043e+03,9.673560e-05,1.800000e+01,-4.140000e-01,5.000000e-02,1.800483e+01,9.937401e-01,2.479930e+01,1.137861e+00,1.895993e-05,0.000000e+00,1.137861e+00,1.137861e+00,1.895993e-05,0.000000e+00,1
294,5.880000e-01,1.466444e-01,9.999048e-01,0.000000e+00,1.010601e+00,7.090043e+03,9.657403e-05,1.800000e+01,-4.120000e-01,5.000000e-02,1.800478e+01,9.937401e-01,2.479930e+01,1.140038e+00,1.891486e-05,0.000000e+00,1.140038e+00,1.140038e+00,1.891486e-05,0.000000e+00,1
295,5.900000e-01,1.462619e-01,9.999046e-01,0.000000e+00,1.010545e+00,7.090043e+03,9.641245e-05,1.800000e+01,-4.100000e-01,5.000000e-02,1.800474e+01,9.937402e-01,2.479929e+01,1.142215e+00,1.886979e-05,0.000000e+00,1.142215e+00,1.142215e+00,1.886979e-05,0.000000e+00,1
296,5.920000e-01,1.458794e-01,9.999043e-01,0.000000e+00,1.010490e+00,7.090043e+03,9.625087e-05,1.800000e+01,-4.080000e-01,5.000000e-02,1.800469e+01,9.937403e-01,2.479929e+01,1.144392e+00,1.882472e-05,0.000000e+00,1.144392e+00,1.144392e+00,1.882472e-05,0.000000e+00,1
297,5.940000e-01,1.454968e-01,9.999040e-01,0.000000e+00,1.010434e+00,7.090044e+03,9.608929e-05,1.800000e+01,-4.060000e-01,5.000000e-02,1.800465e+01,9.937404e-01,2.479929e+01,1.146569e+00,1.877966e-05,0.000000e+00,1.146569e+00,1.146569e+00,1.877966e-05,0.000000e+00,1
298,5.960000e-01,1.451143e-01,9.999038e-01,0.000000e+00,1.010379e+00,7.090044e+03,9.592772e-05,1.800000e+01,-4.040000e-01,5.000000e-02,1.800460e+01,9.937404e-01,2.479929e+01,1.148747e+00,1.873459e-05,0.000000e+00,1.148747e+00,1.148747e+00,1.873459e-05,0.000000e+00,1
299,5.980000e-01,1.447318e-01,9.999035e-01,0.000000e+00,1.010324e+00,7.090044e+03,9.576614e-05,1.800000e+01,-4.020000e-01,5.000000e-02,1.800456e+01,9.937405e-01,2.479929e+01,1.150924e+00,1.868952e-05,0.000000e+00,1.150924e+00,1.150924e+00,1.868952e-05,0.000000e+00,1
300,6.000000e-01,1.443492e-01,9.999033e-01,0.000000e+00,1.010269e+00,7.090044e+03,9.560456e-05,1.800000e+01,-4.000000e-01,5.000000e-02,1.800451e+01,9.937406e-01,2.479929e+01,1.153101e+00,1.864445e-05,0.000000e+00,1.153101e+00,1.153101e+00,1.864445e-05,0.000000e+00,1
301,6.020000e-01,1.438543e-01,9.999030e-01,0.000000e+00,1.010198e+00,7.090044e+03,9.512650e-05,1.800000e+01,-3.980000e-01,5.000000e-02,1.800447e+01,9.937406e-01,2.479928e+01,1.155003e+00,1.858262e-05,0.000000e+00,1.155003e+00,1.155003e+00,1.858262e-05,0.000000e+00,1
302,6.040000e-01,1.433594e-01,9.999028e-01,0.000000e+00,1.010127e+00,7.090044e+03,9.464843e-05,1.800000e+01,-3.960000e-01,5.000000e-02,1.800443e+01,9.937407e-01,2.479928e+01,1.156906e+00,1.852080e-05,0.000000e+00,1.156906e+00,1.156906e+00,1.852080e-05,0.000000e+00,1
303,6.060000e-01,1.428645e-01,9.999025e-01,0.000000e+00,1.010057e+00,7.090044e+03,9.417036e-05,1.800000e+01,-3.940000e-01,5.000000e-02,1.800438e+01,9.937407e-01,2.479928e+01,1.158808e+00,1.845897e-05,0.000000e+00,1.158808e+00,1.158808e+00,1.845897e-05,0.000000e+00,1
304,6.080000e-01,1.423696e-01,9.999023e-01,0.000000e+00,1.009987e+00,7.090044e+03,9.369229e-05,1.800000e+01,-3.920000e-01,5.000000e-02,1.800434e+01,9.937408e-01,2.479928e+01,1.160711e+00,1.839714e-05,0.000000e+00,1.160711e+00,1.160711e+00,1.839714e-05,0.000000e+00,1
305,6.100000e-01,1.418747e-01,9.999021e-01,0.000000e+00,1.009917e+00,7.090044e+03,9.321422e-05,1.800000e+01,-3.900000e-01,5.000000e-02,1.800429e+01,9.937409e-01,2.479928e+01,1.162613e+00,1.833531e-05,0.000000e+00,1.162613e+00,1.162613e+00,1.833531e-05,0.000000e+00,1
