Point ID,arc_length,B_0,B_1,B_2,B_Magnitude,p,pB,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,Ux,Uy,Uz,vtkValidPointMask
149,0.298,0.173702,1,0,1.01498,100030,-0.0120173,10,-0.702,0.05,10.0247,0.99777,348.469,0.777424,3.07386e-05,0,0.777424,0.777424,3.07386e-05,0,1
150,0.3,0.174243,1,0,1.01507,100030,-0.0119929,10,-0.7,0.05,10.0246,0.99777,348.469,0.781726,3.09294e-05,0,0.781726,0.781726,3.09294e-05,0,1
151,0.302,0.174577,1,0,1.01513,100030,-0.0119655,10,-0.698,0.05,10.0245,0.99777,348.469,0.785689,3.10695e-05,0,0.785689,0.785689,3.10695e-05,0,1
152,0.304,0.174911,1,0,1.01518,100030,-0.0119381,10,-0.696,0.05,10.0243,0.99777,348.469,0.789652,3.12096e-05,0,0.789652,0.789652,3.12096e-05,0,1
153,0.306,0.175245,1,0,1.01524,100030,-0.0119107,10,-0.694,0.05,10.0242,0.99777,348.469,0.793614,3.13497e-05,0,0.793614,0.793614,3.13497e-05,0,1
154,0.308,0.175579,1,0,1.0153,100030,-0.0118833,10,-0.692,0.05,10.024,0.99777,348.469,0.797577,3.14898e-05,0,0.797577,0.797577,3.14898e-05,0,1
155,0.31,0.175913,1,0,1.01536,100030,-0.0118559,10,-0.69,0.05,10.0239,0.99777,348.469,0.80154,3.16299e-05,0,0.80154,0.80154,3.16299e-05,0,1
156,0.312,0.176246,1,0,1.01541,100030,-0.0118285,10,-0.688,0.05,10.0238,0.99777,348.469,0.805502,3.177e-05,0,0.805502,0.805502,3.177e-05,0,1
157,0.314,0.17658,1,0,1.01547,100030,-0.0118011,10,-0.686,0.05,10.0236,0.99777,348.469,0.809465,3.19101e-05,0,0.809465,0.809465,3.19101e-05,0,1
158,0.316,0.176914,1,0,1.01553,100030,-0.0117737,10,-0.684,0.05,10.0235,0.99777,348.469,0.813428,3.20502e-05,0,0.813428,0.813428,3.20502e-05,0,1
159,0.318,0.177248,1,0,1.01559,100030,-0.0117463,10,-0.682,0.05,10.0234,0.99777,348.469,0.81739,3.21903e-05,0,0.81739,0.81739,3.21903e-05,0,1
160,0.32,0.177582,1,0,1.01565,100030,-0.011719,10,-0.68,0.05,10.0232,0.99777,348.469,0.821353,3.23304e-05,0,0.821353,0.821353,3.23304e-05,0,1
161,0.322,0.177916,1,0,1.01571,100030,-0.0116916,10,-0.678,0.05,10.0231,0.99777,348.469,0.825316,3.24705e-05,0,0.825316,0.825316,3.24705e-05,0,1
162,0.324,0.17825,1,0,1.01576,100030,-0.0116642,10,-0.676,0.05,10.0229,0.99777,348.469,0.829278,3.26106e-05,0,0.829278,0.829278,3.26106e-05,0,1
163,0.326,0.178584,1,0,1.01582,100030,-0.0116368,10,-0.674,0.05,10.0228,0.99777,348.469,0.833241,3.27507e-05,0,0.833241,0.833241,3.27507e-05,0,1
164,0.328,0.178918,1,0,1.01588,100030,-0.0116094,10,-0.672,0.05,10.0227,0.99777,348.469,0.837203,3.28908e-05,0,0.837203,0.837203,3.28908e-05,0,1
165,0.33,0.179252,1,0,1.01594,100030,-0.011582,10,-0.67,0.05,10.0225,0.99777,348.469,0.841166,3.30309e-05,0,0.841166,0.841166,3.30309e-05,0,1
166,0.332,0.179586,1,0,1.016,100030,-0.0115546,10,-0.668,0.05,10.0224,0.99777,348.469,0.845129,3.3171e-05,0,0.845129,0.845129,3.3171e-05,0,1
167,0.334,0.17992,1,0,1.01606,100030,-0.0115272,10,-0.666,0.05,10.0223,0.99777,348.469,0.849091,3.33111e-05,0,0.849091,0.849091,3.33111e-05,0,1
168,0.336,0.180254,1,0,1.01612,100030,-0.0114998,10,-0.664,0.05,10.0221,0.99777,348.469,0.853054,3.34512e-05,0,0.853054,0.853054,3.34512e-05,0,1
169,0.338,0.180588,1,0,1.01618,100030,-0.0114724,10,-0.662,0.05,10.022,0.99777,348.469,0.857017,3.35914e-05,0,0.857017,0.857017,3.35914e-05,0,1
170,0.34,0.180922,1,0,1.01624,100030,-0.011445,10,-0.66,0.05,10.0219,0.99777,348.469,0.860979,3.37315e-05,0,0.860979,0.860979,3.37315e-05,0,1
171,0.342,0.181256,1,0,1.0163,100030,-0.0114176,10,-0.658,0.05,10.0217,0.99777,348.469,0.864942,3.38716e-05,0,0.864942,0.864942,3.38716e-05,0,1
172,0.344,0.18159,1,0,1.01635,100030,-0.0113902,10,-0.656,0.05,10.0216,0.99777,348.469,0.868905,3.40117e-05,0,0.868905,0.868905,3.40117e-05,0,1
173,0.346,0.181924,1,0,1.01641,100030,-0.0113628,10,-0.654,0.05,10.0215,0.99777,348.469,0.872867,3.41518e-05,0,0.872867,0.872867,3.41518e-05,0,1
174,0.348,0.182258,1,0,1.01647,100030,-0.0113354,10,-0.652,0.05,10.0214,0.99777,348.469,0.87683,3.42919e-05,0,0.87683,0.87683,3.42919e-05,0,1
175,0.35,0.182592,1,0,1.01653,100030,-0.011308,10,-0.65,0.05,10.0212,0.99777,348.469,0.880793,3.4432e-05,0,0.880793,0.880793,3.4432e-05,0,1
176,0.352,0.182736,1,0,1.01656,100030,-0.0112782,10,-0.648,0.05,10.0211,0.99777,348.469,0.884424,3.45202e-05,0,0.884424,0.884424,3.45202e-05,0,1
177,0.354,0.18288,1,0,1.01659,100030,-0.0112483,10,-0.646,0.05,10.021,0.99777,348.469,0.888056,3.46084e-05,0,0.888056,0.888056,3.46084e-05,0,1
178,0.356,0.183024,1,0,1.01661,100030,-0.0112185,10,-0.644,0.05,10.0208,0.99777,348.469,0.891687,3.46966e-05,0,0.891687,0.891687,3.46966e-05,0,1
179,0.358,0.183168,1,0,1.01664,100030,-0.0111886,10,-0.642,0.05,10.0207,0.99777,348.469,0.895319,3.47848e-05,0,0.895319,0.895319,3.47848e-05,0,1
180,0.36,0.183312,1,0,1.01666,100030,-0.0111587,10,-0.64,0.05,10.0206,0.99777,348.469,0.898951,3.4873e-05,0,0.898951,0.898951,3.4873e-05,0,1
181,0.362,0.183456,1,0,1.01669,100030,-0.0111289,10,-0.638,0.05,10.0205,0.99777,348.469,0.902582,3.49612e-05,0,0.902582,0.902582,3.49612e-05,0,1
182,0.364,0.183601,1,0,1.01672,100030,-0.011099,10,-0.636,0.05,10.0203,0.99777,348.469,0.906214,3.50494e-05,0,0.906214,0.906214,3.50494e-05,0,1
183,0.366,0.183745,1,0,1.01674,100030,-0.0110692,10,-0.634,0.05,10.0202,0.99777,348.469,0.909845,3.51377e-05,0,0.909845,0.909845,3.51377e-05,0,1
184,0.368,0.183889,1,0,1.01677,100030,-0.0110393,10,-0.632,0.05,10.0201,0.99777,348.469,0.913477,3.52259e-05,0,0.913477,0.913477,3.52259e-05,0,1
185,0.37,0.184033,1,0,1.01679,100030,-0.0110094,10,-0.63,0.05,10.0199,0.99777,348.469,0.917109,3.53141e-05,0,0.917109,0.917109,3.53141e-05,0,1
186,0.372,0.184177,1,0,1.01682,100030,-0.0109796,10,-0.628,0.05,10.0198,0.99777,348.469,0.92074,3.54023e-05,0,0.92074,0.92074,3.54023e-05,0,1
187,0.374,0.184321,1,0,1.01685,100030,-0.0109497,10,-0.626,0.05,10.0197,0.99777,348.469,0.924372,3.54905e-05,0,0.924372,0.924372,3.54905e-05,0,1
188,0.376,0.184465,1,0,1.01687,100030,-0.0109198,10,-0.624,0.05,10.0196,0.99777,348.469,0.928003,3.55787e-05,0,0.928003,0.928003,3.55787e-05,0,1
189,0.378,0.18461,1,0,1.0169,100030,-0.01089,10,-0.622,0.05,10.0195,0.99777,348.469,0.931635,3.56669e-05,0,0.931635,0.931635,3.56669e-05,0,1
190,0.38,0.184754,1,0,1.01692,100030,-0.0108601,10,-0.62,0.05,10.0193,0.99777,348.469,0.935267,3.57551e-05,0,0.935267,0.935267,3.57551e-05,0,1
191,0.382,0.184898,1,0,1.01695,100030,-0.0108303,10,-0.618,0.05,10.0192,0.99777,348.469,0.938898,3.58433e-05,0,0.938898,0.938898,3.58433e-05,0,1
192,0.384,0.185042,1,0,1.01698,100030,-0.0108004,10,-0.616,0.05,10.0191,0.99777,348.469,0.94253,3.59315e-05,0,0.94253,0.94253,3.59315e-05,0,1
193,0.386,0.185186,1,0,1.017,100030,-0.0107705,10,-0.614,0.05,10.019,0.99777,348.469,0.946161,3.60197e-05,0,0.946161,0.946161,3.60197e-05,0,1
194,0.388,0.18533,1,0,1.01703,100030,-0.0107407,10,-0.612,0.05,10.0188,0.99777,348.469,0.949793,3.6108e-05,0,0.949793,0.949793,3.6108e-05,0,1
195,0.39,0.185474,1,0,1.01706,100030,-0.0107108,10,-0.61,0.05,10.0187,0.99777,348.469,0.953425,3.61962e-05,0,0.953425,0.953425,3.61962e-05,0,1
196,0.392,0.185619,1,0,1.01708,100030,-0.0106809,10,-0.608,0.05,10.0186,0.99777,348.469,0.957056,3.62844e-05,0,0.957056,0.957056,3.62844e-05,0,1
197,0.394,0.185763,1,0,1.01711,100030,-0.0106511,10,-0.606,0.05,10.0185,0.99777,348.469,0.960688,3.63726e-05,0,0.960688,0.960688,3.63726e-05,0,1
198,0.396,0.185907,1,0,1.01713,100030,-0.0106212,10,-0.604,0.05,10.0183,0.99777,348.469,0.964319,3.64608e-05,0,0.964319,0.964319,3.64608e-05,0,1
199,0.398,0.186051,1,0,1.01716,100030,-0.0105914,10,-0.602,0.05,10.0182,0.99777,348.469,0.967951,3.6549e-05,0,0.967951,0.967951,3.6549e-05,0,1
200,0.4,0.186195,1,0,1.01719,100030,-0.0105615,10,-0.6,0.05,10.0181,0.99777,348.469,0.971582,3.66372e-05,0,0.971582,0.971582,3.66372e-05,0,1
201,0.402,0.186166,1,0,1.01718,100030,-0.0105296,10,-0.598,0.05,10.018,0.99777,348.469,0.974891,3.66752e-05,0,0.974891,0.974891,3.66752e-05,0,1
202,0.404,0.186137,1,0,1.01718,100030,-0.0104978,10,-0.596,0.05,10.0179,0.99777,348.469,0.9782,3.67132e-05,0,0.9782,0.9782,3.67132e-05,0,1
203,0.406,0.186108,1,0,1.01717,100030,-0.0104659,10,-0.594,0.05,10.0178,0.99777,348.469,0.98151,3.67513e-05,0,0.98151,0.98151,3.67513e-05,0,1
204,0.408,0.186078,1,0,1.01717,100030,-0.010434,10,-0.592,0.05,10.0176,0.99777,348.469,0.984818,3.67893e-05,0,0.984818,0.984818,3.67893e-05,0,1
205,0.41,0.186049,1,0,1.01716,100030,-0.0104022,10,-0.59,0.05,10.0175,0.99777,348.469,0.988127,3.68273e-05,0,0.988127,0.988127,3.68273e-05,0,1
206,0.412,0.18602,1,0,1.01715,100030,-0.0103703,10,-0.588,0.05,10.0174,0.99777,348.469,0.991436,3.68653e-05,0,0.991436,0.991436,3.68653e-05,0,1
207,0.414,0.185991,1,0,1.01715,100030,-0.0103384,10,-0.586,0.05,10.0173,0.99777,348.469,0.994745,3.69033e-05,0,0.994745,0.994745,3.69033e-05,0,1
208,0.416,0.185962,1,0,1.01714,100030,-0.0103066,10,-0.584,0.05,10.0172,0.99777,348.469,0.998054,3.69413e-05,0,0.998054,0.998054,3.69413e-05,0,1
209,0.418,0.185932,1,0,1.01714,100030,-0.0102747,10,-0.582,0.05,10.017,0.99777,348.469,1.00136,3.69793e-05,0,1.00136,1.00136,3.69793e-05,0,1
210,0.42,0.185903,1,0,1.01713,100030,-0.0102428,10,-0.58,0.05,10.0169,0.99777,348.469,1.00467,3.70174e-05,0,1.00467,1.00467,3.70174e-05,0,1
211,0.422,0.185874,1,0,1.01713,100030,-0.010211,10,-0.578,0.05,10.0168,0.99777,348.469,1.00798,3.70554e-05,0,1.00798,1.00798,3.70554e-05,0,1
212,0.424,0.185845,1,0,1.01712,100030,-0.0101791,10,-0.576,0.05,10.0167,0.99777,348.469,1.01129,3.70934e-05,0,1.01129,1.01129,3.70934e-05,0,1
213,0.426,0.185816,1,0,1.01712,100030,-0.0101472,10,-0.574,0.05,10.0166,0.99777,348.469,1.0146,3.71314e-05,0,1.0146,1.0146,3.71314e-05,0,1
214,0.428,0.185787,1,0,1.01711,100030,-0.0101154,10,-0.572,0.05,10.0165,0.99777,348.469,1.01791,3.71694e-05,0,1.01791,1.01791,3.71694e-05,0,1
215,0.43,0.185757,1,0,1.01711,100030,-0.0100835,10,-0.57,0.05,10.0164,0.99777,348.469,1.02122,3.72074e-05,0,1.02122,1.02122,3.72074e-05,0,1
216,0.432,0.185728,1,0,1.0171,100030,-0.0100517,10,-0.568,0.05,10.0162,0.99777,348.469,1.02453,3.72455e-05,0,1.02453,1.02453,3.72455e-05,0,1
217,0.434,0.185699,1,0,1.0171,100030,-0.0100198,10,-0.566,0.05,10.0161,0.99777,348.469,1.02784,3.72835e-05,0,1.02784,1.02784,3.72835e-05,0,1
218,0.436,0.18567,1,0,1.01709,100030,-0.00998792,10,-0.564,0.05,10.016,0.99777,348.469,1.03114,3.73215e-05,0,1.03114,1.03114,3.73215e-05,0,1
219,0.438,0.185641,1,0,1.01709,100030,-0.00995606,10,-0.562,0.05,10.0159,0.99777,348.469,1.03445,3.73595e-05,0,1.03445,1.03445,3.73595e-05,0,1
220,0.44,0.185611,1,0,1.01708,100030,-0.00992419,10,-0.56,0.05,10.0158,0.99777,348.469,1.03776,3.73975e-05,0,1.03776,1.03776,3.73975e-05,0,1
221,0.442,0.185582,1,0,1.01707,100030,-0.00989233,10,-0.558,0.05,10.0157,0.99777,348.469,1.04107,3.74355e-05,0,1.04107,1.04107,3.74355e-05,0,1
222,0.444,0.185553,1,0,1.01707,100030,-0.00986046,10,-0.556,0.05,10.0156,0.99777,348.469,1.04438,3.74736e-05,0,1.04438,1.04438,3.74736e-05,0,1
223,0.446,0.185524,1,0,1.01706,100030,-0.0098286,10,-0.554,0.05,10.0155,0.99777,348.469,1.04769,3.75116e-05,0,1.04769,1.04769,3.75116e-05,0,1
224,0.448,0.185495,1,0,1.01706,100030,-0.00979673,10,-0.552,0.05,10.0153,0.99777,348.469,1.051,3.75496e-05,0,1.051,1.051,3.75496e-05,0,1
225,0.45,0.185466,1,0,1.01705,100030,-0.00976487,10,-0.55,0.05,10.0152,0.99777,348.469,1.05431,3.75876e-05,0,1.05431,1.05431,3.75876e-05,0,1
226,0.452,0.185279,1,0,1.01702,100030,-0.0097314,10,-0.548,0.05,10.0151,0.99777,348.469,1.0573,3.75793e-05,0,1.0573,1.0573,3.75793e-05,0,1
227,0.454,0.185093,1,0,1.01699,100030,-0.00969794,10,-0.546,0.05,10.015,0.99777,348.469,1.0603,3.75711e-05,0,1.0603,1.0603,3.75711e-05,0,1
228,0.456,0.184906,1,0,1.01695,100030,-0.00966447,10,-0.544,0.05,10.0149,0.99777,348.469,1.06329,3.75628e-05,0,1.06329,1.06329,3.75628e-05,0,1
229,0.458,0.18472,1,0,1.01692,100030,-0.00963101,10,-0.542,0.05,10.0148,0.99777,348.469,1.06628,3.75545e-05,0,1.06628,1.06628,3.75545e-05,0,1
230,0.46,0.184533,1,0,1.01688,100030,-0.00959754,10,-0.54,0.05,10.0147,0.99777,348.469,1.06928,3.75463e-05,0,1.06928,1.06928,3.75463e-05,0,1
231,0.462,0.184347,1,0,1.01685,100030,-0.00956408,10,-0.538,0.05,10.0146,0.99777,348.469,1.07227,3.7538e-05,0,1.07227,1.07227,3.7538e-05,0,1
232,0.464,0.18416,1,0,1.01682,100030,-0.00953061,10,-0.536,0.05,10.0145,0.99777,348.469,1.07527,3.75297e-05,0,1.07527,1.07527,3.75297e-05,0,1
233,0.466,0.183974,1,0,1.01678,100030,-0.00949715,10,-0.534,0.05,10.0144,0.99777,348.469,1.07826,3.75215e-05,0,1.07826,1.07826,3.75215e-05,0,1
234,0.468,0.183787,1,0,1.01675,100030,-0.00946368,10,-0.532,0.05,10.0143,0.99777,348.469,1.08126,3.75132e-05,0,1.08126,1.08126,3.75132e-05,0,1
235,0.47,0.183601,0.999999,0,1.01671,100030,-0.00943022,10,-0.53,0.05,10.0142,0.99777,348.469,1.08425,3.75049e-05,0,1.08425,1.08425,3.75049e-05,0,1
236,0.472,0.183414,0.999999,0,1.01668,100030,-0.00939675,10,-0.528,0.05,10.0141,0.99777,348.469,1.08724,3.74967e-05,0,1.08724,1.08724,3.74967e-05,0,1
237,0.474,0.183228,0.999999,0,1.01665,100030,-0.00936329,10,-0.526,0.05,10.0139,0.99777,348.469,1.09024,3.74884e-05,0,1.09024,1.09024,3.74884e-05,0,1
238,0.476,0.183042,0.999999,0,1.01661,100030,-0.00932982,10,-0.524,0.05,10.0138,0.99777,348.469,1.09323,3.74801e-05,0,1.09323,1.09323,3.74801e-05,0,1
239,0.478,0.182855,0.999999,0,1.01658,100030,-0.00929636,10,-0.522,0.05,10.0137,0.99777,348.469,1.09623,3.74719e-05,0,1.09623,1.09623,3.74719e-05,0,1
240,0.48,0.182669,0.999999,0,1.01655,100030,-0.00926289,10,-0.52,0.05,10.0136,0.99777,348.469,1.09922,3.74636e-05,0,1.09922,1.09922,3.74636e-05,0,1
241,0.482,0.182482,0.999999,0,1.01651,100030,-0.00922943,10,-0.518,0.05,10.0135,0.99777,348.469,1.10221,3.74553e-05,0,1.10221,1.10221,3.74553e-05,0,1
242,0.484,0.182296,0.999999,0,1.01648,100030,-0.00919596,10,-0.516,0.05,10.0134,0.99777,348.469,1.10521,3.74471e-05,0,1.10521,1.10521,3.74471e-05,0,1
243,0.486,0.182109,0.999999,0,1.01645,100030,-0.0091625,10,-0.514,0.05,10.0133,0.99777,348.469,1.1082,3.74388e-05,0,1.1082,1.1082,3.74388e-05,0,1
244,0.488,0.181923,0.999999,0,1.01641,100030,-0.00912904,10,-0.512,0.05,10.0132,0.99777,348.469,1.1112,3.74305e-05,0,1.1112,1.1112,3.74305e-05,0,1
245,0.49,0.181736,0.999999,0,1.01638,100030,-0.00909557,10,-0.51,0.05,10.0131,0.99777,348.469,1.11419,3.74223e-05,0,1.11419,1.11419,3.74223e-05,0,1
246,0.492,0.18155,0.999999,0,1.01635,100030,-0.00906211,10,-0.508,0.05,10.013,0.99777,348.469,1.11719,3.7414e-05,0,1.11719,1.11719,3.7414e-05,0,1
247,0.494,0.181363,0.999999,0,1.01631,100030,-0.00902864,10,-0.506,0.05,10.0129,0.99777,348.469,1.12018,3.74057e-05,0,1.12018,1.12018,3.74057e-05,0,1
248,0.496,0.181177,0.999999,0,1.01628,100030,-0.00899518,10,-0.504,0.05,10.0128,0.99777,348.469,1.12317,3.73975e-05,0,1.12317,1.12317,3.73975e-05,0,1
249,0.498,0.18099,0.999999,0,1.01625,100030,-0.00896171,10,-0.502,0.05,10.0127,0.99777,348.469,1.12617,3.73892e-05,0,1.12617,1.12617,3.73892e-05,0,1
250,0.5,0.180804,0.999999,0,1.01621,100030,-0.00892825,10,-0.5,0.05,10.0126,0.99777,348.469,1.12916,3.73809e-05,0,1.12916,1.12916,3.73809e-05,0,1
251,0.502,0.180476,0.999999,0,1.01615,100030,-0.00889352,10,-0.498,0.05,10.0125,0.99777,348.469,1.13185,3.73316e-05,0,1.13185,1.13185,3.73316e-05,0,1
252,0.504,0.180148,0.999999,0,1.0161,100030,-0.0088588,10,-0.496,0.05,10.0124,0.99777,348.469,1.13454,3.72822e-05,0,1.13454,1.13454,3.72822e-05,0,1
253,0.506,0.17982,0.999999,0,1.01604,100030,-0.00882408,10,-0.494,0.05,10.0123,0.99777,348.469,1.13722,3.72328e-05,0,1.13722,1.13722,3.72328e-05,0,1
254,0.508,0.179492,0.999999,0,1.01598,100030,-0.00878936,10,-0.492,0.05,10.0122,0.99777,348.469,1.13991,3.71834e-05,0,1.13991,1.13991,3.71834e-05,0,1
255,0.51,0.179164,0.999999,0,1.01592,100030,-0.00875464,10,-0.49,0.05,10.0121,0.99777,348.469,1.1426,3.7134e-05,0,1.1426,1.1426,3.7134e-05,0,1
256,0.512,0.178835,0.999999,0,1.01586,100030,-0.00871991,10,-0.488,0.05,10.012,0.99777,348.469,1.14528,3.70847e-05,0,1.14528,1.14528,3.70847e-05,0,1
257,0.514,0.178507,0.999999,0,1.01581,100030,-0.00868519,10,-0.486,0.05,10.0119,0.99777,348.469,1.14797,3.70353e-05,0,1.14797,1.14797,3.70353e-05,0,1
258,0.516,0.178179,0.999999,0,1.01575,100030,-0.00865047,10,-0.484,0.05,10.0118,0.99777,348.469,1.15066,3.69859e-05,0,1.15066,1.15066,3.69859e-05,0,1
259,0.518,0.177851,0.999999,0,1.01569,100030,-0.00861575,10,-0.482,0.05,10.0117,0.99777,348.469,1.15334,3.69365e-05,0,1.15334,1.15334,3.69365e-05,0,1
260,0.52,0.177523,0.999999,0,1.01563,100030,-0.00858102,10,-0.48,0.05,10.0116,0.99777,348.469,1.15603,3.68872e-05,0,1.15603,1.15603,3.68872e-05,0,1
261,0.522,0.177195,0.999999,0,1.01558,100030,-0.0085463,10,-0.478,0.05,10.0115,0.99777,348.469,1.15872,3.68378e-05,0,1.15872,1.15872,3.68378e-05,0,1
262,0.524,0.176867,0.999999,0,1.01552,100030,-0.00851158,10,-0.476,0.05,10.0114,0.99777,348.469,1.1614,3.67884e-05,0,1.1614,1.1614,3.67884e-05,0,1
263,0.526,0.176539,0.999999,0,1.01546,100030,-0.00847686,10,-0.474,0.05,10.0114,0.99777,348.469,1.16409,3.6739e-05,0,1.16409,1.16409,3.6739e-05,0,1
264,0.528,0.176211,0.999999,0,1.01541,100030,-0.00844213,10,-0.472,0.05,10.0113,0.99777,348.469,1.16678,3.66897e-05,0,1.16678,1.16678,3.66897e-05,0,1
265,0.53,0.175883,0.999999,0,1.01535,100030,-0.00840741,10,-0.47,0.05,10.0112,0.99777,348.469,1.16946,3.66403e-05,0,1.16946,1.16946,3.66403e-05,0,1
266,0.532,0.175555,0.999999,0,1.01529,100030,-0.00837269,10,-0.468,0.05,10.0111,0.99777,348.469,1.17215,3.65909e-05,0,1.17215,1.17215,3.65909e-05,0,1
267,0.534,0.175226,0.999999,0,1.01523,100030,-0.00833797,10,-0.466,0.05,10.011,0.99777,348.469,1.17484,3.65415e-05,0,1.17484,1.17484,3.65415e-05,0,1
268,0.536,0.174898,0.999999,0,1.01518,100030,-0.00830324,10,-0.464,0.05,10.0109,0.99777,348.469,1.17752,3.64921e-05,0,1.17752,1.17752,3.64921e-05,0,1
269,0.538,0.17457,0.999999,0,1.01512,100030,-0.00826852,10,-0.462,0.05,10.0108,0.99777,348.469,1.18021,3.64428e-05,0,1.18021,1.18021,3.64428e-05,0,1
270,0.54,0.174242,0.999999,0,1.01507,100030,-0.0082338,10,-0.46,0.05,10.0107,0.99777,348.469,1.1829,3.63934e-05,0,1.1829,1.1829,3.63934e-05,0,1
271,0.542,0.173914,0.999999,0,1.01501,100030,-0.00819908,10,-0.458,0.05,10.0106,0.99777,348.469,1.18558,3.6344e-05,0,1.18558,1.18558,3.6344e-05,0,1
272,0.544,0.173586,0.999998,0,1.01495,100030,-0.00816436,10,-0.456,0.05,10.0105,0.99777,348.469,1.18827,3.62946e-05,0,1.18827,1.18827,3.62946e-05,0,1
273,0.546,0.173258,0.999998,0,1.0149,100030,-0.00812963,10,-0.454,0.05,10.0104,0.99777,348.469,1.19096,3.62453e-05,0,1.19096,1.19096,3.62453e-05,0,1
274,0.548,0.17293,0.999998,0,1.01484,100030,-0.00809491,10,-0.452,0.05,10.0103,0.99777,348.469,1.19365,3.61959e-05,0,1.19365,1.19365,3.61959e-05,0,1
275,0.55,0.172602,0.999998,0,1.01478,100030,-0.00806019,10,-0.45,0.05,10.0102,0.99777,348.469,1.19633,3.61465e-05,0,1.19633,1.19633,3.61465e-05,0,1
276,0.552,0.172147,0.999998,0,1.01471,100030,-0.00802449,10,-0.448,0.05,10.0102,0.99777,348.469,1.19872,3.60617e-05,0,1.19872,1.19872,3.60617e-05,0,1
277,0.554,0.171693,0.999998,0,1.01463,100030,-0.0079888,10,-0.446,0.05,10.0101,0.99777,348.469,1.2011,3.59768e-05,0,1.2011,1.2011,3.59768e-05,0,1
278,0.556,0.171238,0.999998,0,1.01455,100030,-0.0079531,10,-0.444,0.05,10.01,0.99777,348.469,1.20349,3.5892e-05,0,1.20349,1.20349,3.5892e-05,0,1
279,0.558,0.170784,0.999998,0,1.01448,100030,-0.0079174,10,-0.442,0.05,10.0099,0.99777,348.469,1.20588,3.58071e-05,0,1.20588,1.20588,3.58071e-05,0,1
280,0.56,0.170329,0.999998,0,1.0144,100030,-0.00788171,10,-0.44,0.05,10.0098,0.99777,348.469,1.20826,3.57223e-05,0,1.20826,1.20826,3.57223e-05,0,1
281,0.562,0.169875,0.999998,0,1.01432,100030,-0.00784601,10,-0.438,0.05,10.0097,0.99777,348.469,1.21065,3.56375e-05,0,1.21065,1.21065,3.56375e-05,0,1
282,0.564,0.16942,0.999998,0,1.01425,100030,-0.00781031,10,-0.436,0.05,10.0096,0.99777,348.469,1.21303,3.55526e-05,0,1.21303,1.21303,3.55526e-05,0,1
283,0.566,0.168966,0.999998,0,1.01417,100030,-0.00777462,10,-0.434,0.05,10.0095,0.99777,348.469,1.21542,3.54678e-05,0,1.21542,1.21542,3.54678e-05,0,1
284,0.568,0.168512,0.999998,0,1.0141,100030,-0.00773892,10,-0.432,0.05,10.0095,0.99777,348.469,1.2178,3.5383e-05,0,1.2178,1.2178,3.5383e-05,0,1
285,0.57,0.168057,0.999998,0,1.01402,100030,-0.00770322,10,-0.43,0.05,10.0094,0.99777,348.469,1.22019,3.52981e-05,0,1.22019,1.22019,3.52981e-05,0,1
286,0.572,0.167603,0.999998,0,1.01395,100030,-0.00766753,10,-0.428,0.05,10.0093,0.99777,348.469,1.22258,3.52133e-05,0,1.22258,1.22258,3.52133e-05,0,1
287,0.574,0.167148,0.999998,0,1.01387,100030,-0.00763183,10,-0.426,0.05,10.0092,0.99777,348.469,1.22496,3.51284e-05,0,1.22496,1.22496,3.51284e-05,0,1
288,0.576,0.166694,0.999998,0,1.0138,100030,-0.00759613,10,-0.424,0.05,10.0091,0.99777,348.469,1.22735,3.50436e-05,0,1.22735,1.22735,3.50436e-05,0,1
289,0.578,0.166239,0.999998,0,1.01372,100030,-0.00756044,10,-0.422,0.05,10.009,0.99777,348.469,1.22973,3.49588e-05,0,1.22973,1.22973,3.49588e-05,0,1
290,0.58,0.165785,0.999998,0,1.01365,100030,-0.00752474,10,-0.42,0.05,10.0089,0.99777,348.469,1.23212,3.48739e-05,0,1.23212,1.23212,3.48739e-05,0,1
291,0.582,0.16533,0.999998,0,1.01357,100030,-0.00748904,10,-0.418,0.05,10.0089,0.99777,348.469,1.23451,3.47891e-05,0,1.23451,1.23451,3.47891e-05,0,1
292,0.584,0.164876,0.999998,0,1.0135,100030,-0.00745335,10,-0.416,0.05,10.0088,0.99777,348.469,1.23689,3.47042e-05,0,1.23689,1.23689,3.47042e-05,0,1
293,0.586,0.164421,0.999998,0,1.01343,100030,-0.00741765,10,-0.414,0.05,10.0087,0.99777,348.469,1.23928,3.46194e-05,0,1.23928,1.23928,3.46194e-05,0,1
294,0.588,0.163967,0.999998,0,1.01335,100030,-0.00738195,10,-0.412,0.05,10.0086,0.99777,348.469,1.24166,3.45346e-05,0,1.24166,1.24166,3.45346e-05,0,1
295,0.59,0.163513,0.999998,0,1.01328,100030,-0.00734626,10,-0.41,0.05,10.0085,0.99777,348.469,1.24405,3.44497e-05,0,1.24405,1.24405,3.44497e-05,0,1
296,0.592,0.163058,0.999998,0,1.0132,100030,-0.00731056,10,-0.408,0.05,10.0084,0.99777,348.469,1.24644,3.43649e-05,0,1.24644,1.24644,3.43649e-05,0,1
297,0.594,0.162604,0.999998,0,1.01313,100030,-0.00727486,10,-0.406,0.05,10.0084,0.99777,348.469,1.24882,3.428e-05,0,1.24882,1.24882,3.428e-05,0,1
